,Unnamed: 0,userId,movieId,rating,movie_idx
290321,290321,1990,2959,3.0,2875
290322,290322,1990,2976,1.0,2892
290323,290323,1990,2997,2.0,2913
290324,290324,1990,3039,3.0,2954
290325,290325,1990,3638,3.0,3549
290326,290326,1990,3717,1.0,3628
99781,99781,700,2529,1.0,2446
99782,99782,700,2804,1.5,2720
99783,99783,700,3753,4.5,3664
99784,99784,700,4886,3.5,4793
99785,99785,700,4995,5.0,4902
99786,99786,700,5060,5.0,4967
99787,99787,700,6377,4.5,6274
99788,99788,700,6539,4.0,6432
99789,99789,700,7153,3.0,7044
99790,99790,700,40629,5.0,10648
99791,99791,700,40815,4.0,10658
99792,99792,700,41566,4.5,10701
24641,24641,190,2183,4.0,2101
24642,24642,190,2371,3.5,2288
24643,24643,190,2795,3.0,2711
24644,24644,190,2993,3.0,2909
24645,24645,190,3062,4.5,2977
24646,24646,190,3087,4.0,3002
24647,24647,190,3263,2.0,3178
24648,24648,190,3639,3.0,3550
24649,24649,190,3826,1.5,3736
24650,24650,190,4499,4.0,4407
24651,24651,190,5049,3.0,4956
24652,24652,190,5650,4.5,5554
234838,234838,1617,1175,4.0,1154
234839,234839,1617,1183,3.0,1161
234840,234840,1617,1200,4.0,1177
234841,234841,1617,1224,3.0,1200
234842,234842,1617,1231,3.0,1206
234843,234843,1617,1265,4.0,1239
234844,234844,1617,1407,1.0,1376
234845,234845,1617,1446,3.0,1413
234846,234846,1617,1617,3.0,1566
234847,234847,1617,1641,3.0,1586
234848,234848,1617,1658,2.0,1603
234849,234849,1617,1721,4.0,1663
263457,263457,1820,2294,3.0,2211
263458,263458,1820,2329,5.0,2246
263459,263459,1820,2384,0.5,2301
263460,263460,1820,2694,4.5,2610
263461,263461,1820,2959,4.5,2875
263462,263462,1820,3033,4.5,2948
263463,263463,1820,3039,0.5,2954
263464,263464,1820,3300,3.0,3215
263465,263465,1820,3617,3.5,3528
263466,263466,1820,4025,3.0,3933
263467,263467,1820,7153,3.0,7044
263468,263468,1820,48516,3.5,11419
27248,27248,209,1625,4.0,1573
27249,27249,209,1644,4.0,1589
27250,27250,209,1660,5.0,1605
27251,27251,209,1673,4.0,1618
27252,27252,209,1676,5.0,1621
27253,27253,209,1690,3.0,1635
27254,27254,209,1717,4.0,1659
27255,27255,209,1721,5.0,1663
27256,27256,209,1729,4.0,1671
27257,27257,209,1746,4.0,1684
27258,27258,209,1753,4.0,1690
27259,27259,209,1779,2.0,1710
229303,229303,1582,356,3.0,354
229304,229304,1582,377,4.0,375
229305,229305,1582,454,3.0,452
229306,229306,1582,457,4.0,455
229307,229307,1582,500,4.0,498
229308,229308,1582,539,3.0,537
229309,229309,1582,587,4.0,583
229310,229310,1582,590,3.0,586
229311,229311,1582,593,3.0,589
229312,229312,1582,595,4.0,591
229313,229313,1582,597,3.0,593
229314,229314,1582,728,4.0,718
6331,6331,56,1517,2.5,1473
6332,6332,56,2005,4.5,1923
6333,6333,56,2329,4.5,2246
6334,6334,56,2502,4.5,2419
6335,6335,56,3753,3.5,3664
6336,6336,56,3793,3.0,3704
6337,6337,56,4022,4.0,3930
6338,6338,56,4027,4.0,3935
6339,6339,56,4306,4.5,4214
6340,6340,56,5952,3.5,5856
6341,6341,56,6947,5.0,6838
6342,6342,56,7458,4.0,7335
103240,103240,719,454,4.0,452
103241,103241,719,500,5.0,498
103242,103242,719,509,4.0,507
103243,103243,719,527,4.0,525
103244,103244,719,539,4.0,537
103245,103245,719,587,4.0,583
103246,103246,719,590,4.0,586
103247,103247,719,593,5.0,589
103248,103248,719,597,5.0,593
103249,103249,719,608,5.0,604
103250,103250,719,780,3.0,769
103251,103251,719,1036,4.0,1019
236882,236882,1630,349,5.0,347
236883,236883,1630,356,5.0,354
236884,236884,1630,377,4.0,375
236885,236885,1630,380,3.0,378
236886,236886,1630,434,3.0,432
236887,236887,1630,454,3.0,452
236888,236888,1630,457,5.0,455
236889,236889,1630,500,4.0,498
236890,236890,1630,508,5.0,506
236891,236891,1630,587,5.0,583
236892,236892,1630,589,2.0,585
236893,236893,1630,597,4.0,593
267059,267059,1845,2136,1.0,2054
267060,267060,1845,2447,1.0,2364
267061,267061,1845,2474,2.5,2391
267062,267062,1845,2722,1.0,2638
267063,267063,1845,3019,3.5,2935
267064,267064,1845,3160,5.0,3075
267065,267065,1845,3255,2.0,3170
267066,267066,1845,4226,5.0,4134
267067,267067,1845,56782,5.0,12381
267068,267068,1845,58998,3.5,12640
267069,267069,1845,61024,4.0,12964
267070,267070,1845,76251,2.5,15112
83580,83580,588,1375,4.0,1346
83581,83581,588,1376,5.0,1347
83582,83582,588,2021,5.0,1939
83583,83583,588,2105,5.0,2023
83584,83584,588,2420,4.0,2337
83585,83585,588,2600,5.0,2517
83586,83586,588,2672,3.0,2588
83587,83587,588,2985,4.0,2901
83588,83588,588,3285,3.0,3200
83589,83589,588,3300,4.0,3215
83590,83590,588,3593,0.5,3504
83591,83591,588,69757,4.0,13968
208628,208628,1427,4270,1.0,4178
208629,208629,1427,4299,2.0,4207
208630,208630,1427,4306,2.0,4214
208631,208631,1427,4310,5.0,4218
208632,208632,1427,4343,2.0,4251
208633,208633,1427,4344,3.0,4252
208634,208634,1427,4367,4.0,4275
208635,208635,1427,4369,4.0,4277
208636,208636,1427,4370,5.0,4278
208637,208637,1427,4387,4.0,4295
208638,208638,1427,4388,3.0,4296
208639,208639,1427,4446,5.0,4354
84255,84255,596,376,5.0,374
84256,84256,596,494,3.0,492
84257,84257,596,608,4.0,604
84258,84258,596,628,4.0,623
84259,84259,596,719,3.0,709
84260,84260,596,736,4.0,726
84261,84261,596,737,5.0,727
84262,84262,596,784,3.0,773
84263,84263,596,786,4.0,775
84264,84264,596,788,4.0,777
84265,84265,596,832,5.0,819
84266,84266,596,1073,5.0,1054
88010,88010,617,2428,2.0,2345
88011,88011,617,2471,2.5,2388
88012,88012,617,2863,3.0,2779
88013,88013,617,3617,2.5,3528
88014,88014,617,4019,4.0,3927
88015,88015,617,4973,3.5,4880
88016,88016,617,5325,3.5,5231
88017,88017,617,48516,4.0,11419
88018,88018,617,49530,4.0,11541
88019,88019,617,53953,3.5,12021
88020,88020,617,60040,2.5,12799
88021,88021,617,63082,4.0,13159
96204,96204,667,2599,4.0,2516
96205,96205,667,2915,4.5,2831
96206,96206,667,2959,4.5,2875
96207,96207,667,3081,3.5,2996
96208,96208,667,4973,5.0,4880
96209,96209,667,4979,5.0,4886
96210,96210,667,6539,2.0,6432
96211,96211,667,6711,4.0,6604
96212,96212,667,7361,5.0,7252
96213,96213,667,7438,5.0,7315
96214,96214,667,33138,3.0,10110
96215,96215,667,33880,5.0,10247
213023,213023,1461,3594,4.0,3505
213024,213024,1461,3617,3.0,3528
213025,213025,1461,3646,3.0,3557
213026,213026,1461,3717,4.0,3628
213027,213027,1461,3744,4.0,3655
213028,213028,1461,3755,4.0,3666
213029,213029,1461,3785,3.0,3696
213030,213030,1461,3793,5.0,3704
213031,213031,1461,3821,2.0,3731
213032,213032,1461,3824,2.0,3734
213033,213033,1461,3861,4.0,3770
213034,213034,1461,3863,2.0,3772
529,529,5,648,5.0,642
530,530,5,653,4.0,647
531,531,5,708,4.0,698
532,532,5,719,3.0,709
533,533,5,733,3.0,723
534,534,5,736,2.0,726
535,535,5,743,3.0,732
536,536,5,762,3.0,751
537,537,5,780,3.0,769
538,538,5,788,4.0,777
539,539,5,802,3.0,791
540,540,5,1073,1.0,1054
